index:ID,name,character,function,rule,:LABEL
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30074,泗洪大枣,泗洪大枣原产于江苏省泗洪县上塘镇。,果肉浅绿色，肉质酥脆，汁多味甜。品质上等。适宜生食，又可加工蜜枣、枣脯、蜜饯和罐头等。适应性强，抗旱，耐涝，抗风，耐盐碱，尤其抗枣疯病。结果早，丰产稳产，不裂果。,果实特大，平均单果重30克以上，最大果重107克。果实为卵圆形、近圆形或长圆形，果面稍有棱。果皮中厚，紫红色，果点小而稀。,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30075,长红枣,长红枣主产于山东的藤县、邹县、枣庄、曲阜、益都等县。,果肉中厚，绿白色，质地致密，较硬，耐贮运。适宜制干，品质中等。早产稳产丰产，耐旱耐瘠薄，抗枣疯病能力较强，成熟期遇雨不裂果。,果实中大，长柱形或向一侧略弯，大果的顶端较肥大，平均单果重8?10克，最大者20克以上，大小不均匀。果皮中厚，赭红色，常带有紫色点片。,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30076,临汾团枣,临汾团枣又叫团枣。分布于山西临汾市的涝河、渠 河沿岸一带，以南永安栽培最多。,果肉厚，果核小，肉质细嫩，品质上等，鲜食制干兼用，以鲜食为优。速生丰产，结果早。,"果实大，椭圆或圆球形，单果重约20克，最大果重29克。果顶平，果形美观，果个较整齐。果面光滑，浅红色, 果点小而密。",品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30077,灰枣,主要分布于河南省的新郑、中牟、西华等县和郑州市郊,果肉绿白色，质地致密，较脆，汁液中多，适宜鲜食、制干和加工，品质上等。结果较早，丰产稳产。,果实长倒卵形，上部稍细，略歪斜，平均单果重12. 3克。果面较平整，果皮橙红色。,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30078,保德油枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30079,晋枣,晋枣又名吊枣、彬县晋枣。主要分布在陕西彬县和长武，甘肃省泾州和正宁等地，为当地主栽品种。,果肉厚，白绿或乳白色，质地酥脆，致密多汁，含糖量高， 味极甜。适宜鲜食、制干和蜜枣加工。在肥水供应充足时，连年丰产稳产。对风土适应性较强，结果较早，较丰产，适宜采用计划密植模式栽植。,果实极大，长卵圆形或柱形，单果平均重34克，最大单果重达60?70克。果面光滑，果皮薄，深红色。果顶稍凹，梗洼宽深。,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30080,脆枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30081,蚂蚁枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30082,龙须枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30083,羊角枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30084,磨盘枣,磨盘枣又称缢痕枣、葫芦枣等。,果实形状奇特美观，是优良的观果品种，也可食用。,果形呈磨盘状，腰部有缢痕环，围似石磨状，顶端小于肩端。果皮厚，紫红色，富光泽。,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30085,茶壶枣,茶壶枣果实形状奇特，大小整齐，果实中上部到果肩处常长出 1?2对短柱状或板状凸起的肉质突出物，形状似壶嘴壶把，故得名。,是优良的观果品种。,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30086,三变色,"三变色又名三变红。果实长椭圆形，果皮中厚，色泽随果实生长发育而变化，从幼果到成熟变化三次。花后幼果由绿逐渐变成深红色，之后红色渐褪，又渐呈绿色，成熟前又变为粉红色或深红色, 故名三变色。",其果实美观，颇有观赏价值。,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30087,柿饼枣,,其果实独特的形状，观赏价值较高，宜制作盆景。,柿饼枣果实中等大，扁圆如柿饼状，果皮薄，褐红色，并有大片紫晕斑，很美观。,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30088,宁阳六月天,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30089,新郑六月鲜,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30090,槟榔枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30091,到口酥,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30092,御枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30093,木枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30094,铃枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30095,壹瓶枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30096,临猗大枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30097,雪枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30098,彬县酸枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30099,龙枣,龙枣又称龙爪枣，龙枣，曲枝枣等。,有很高的观赏价值，宜庭院栽培或制作盆景。,果实小，长柱形，侧面扁，形状大小较整齐。,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30100,九月青,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30101,马牙枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30102,团枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30103,无核枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30104,狗头枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30105,葫芦枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30106,呷呷枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30107,马牙白枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30108,圆铃,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30109,油枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30110,宁夏圆枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30111,临泽小枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30112,泗洪沙枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30113,随县大枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30114,濉溪苹果枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30115,木洞小甜枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30116,清陵鸡蛋枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30117,宜良枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30118,沧州金丝小枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30119,沧县婆枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30120,晋县串干枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30121,新乐大枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30122,紫枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30123,糖枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30124,原脆枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30125,束鹿沙果枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30126,交河磨盘枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30127,串干小枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30128,大方苹果枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30129,傻枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30130,马莲小枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30131,躺枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30132,马尾枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30133,大紫枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30134,绵枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30135,沧县甜瓜枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30136,晋县沙果枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30137,鸡蛋枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30138,脱枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30139,圆柿枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30140,油头枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30141,大铃木,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30142,小马牙,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30143,林檎枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30144,大马牙,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30145,九月冻,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30146,青枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30147,水枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30148,乐陵枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30149,俊枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30150,同河小枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30151,鸡心蜜枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30152,太谷蜜枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30153,鸭枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30154,文水砂糖枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30155,平顺团枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30156,晚蜜枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30157,猪奶头枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30158,油荷枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30159,牙枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30160,虎皮枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30161,星星枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30162,柿蒂枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30163,灵宝圆枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30164,圆红,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30165,紫纹枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30166,核桃纹,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30167,落花红,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30168,郑韩红,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30169,大鸡心,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30170,大肚铃,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30171,无刺枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30172,大木枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30173,齐头白,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30174,胎里红,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30175,大酒枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30176,菊花心,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30177,九月清,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30178,鸡心小枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30179,老来变,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30180,象河大枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30181,鸡蛋枣大圆丰,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30182,宝平大枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30183,大小马牙,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30184,大圆枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30185,笨枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30186,早半月,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30187,老笨枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30188,油瓶枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30189,八日炸,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30190,小布袋枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30191,小柿饼枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30192,枕头枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30193,石榴枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30194,牛心枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30195,马肾枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30196,白枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30198,秤锤枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30199,马脸枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30200,轱辘枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30201,疙瘩枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30202,木金枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30203,墩墩枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30204,方枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30205,锦团枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30206,药枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30207,稚枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30208,迟枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30209,黑油枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30210,酸团枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30211,脆脆枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30212,短枝枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30213,大晋枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30214,尖枝枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30215,六月寒,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30216,吊把枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30217,驴奶枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30218,九月红,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30219,酸枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30220,长形方枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30221,胖胖枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30222,木疙瘩枣,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30223,黄河、海河中下游流域冲积土栽培亚区,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30224,黄土高原丘陵栽培亚区,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30225,西北干旱地带河谷丘陵栽培亚区,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30226,江淮河流冲积土栽培亚区,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30227,南方丘陵栽培亚区,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30228,四川、云南、贵州栽培亚区,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30229,河北省,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30230,山东省,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30231,山西省,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30232,河南省,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30233,陕西省,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30234,早实性,1?2年生的发育枝（枣头）上的结果枝开花、坐果能力强，结实率高；在正常管理条件下，嫁接苗在定植后1?2年内开始结果，并有少许产量，第三年株产鲜枣3千克以上：若为就地嫁接苗，第二年就有产量，株产 鲜枣在1.5千克以上，并且结果枝率在50%以上。,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30235,早丰性,"正常栽培条件下，定植第二年开花结果, 并有一定的经济产量，第三年株产鲜枣在3千克以上，第五年株产鲜枣5千克以上，且持续结果能力强，八年生枣树株产鲜枣20?40 千克",,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30236,丰产稳产性,"进入盛果期后，没有大小年，树体产量较稳定，变化幅度不超过10%。枣股连续结果能力强，结果枝率在80%以上，单株年产枣果20?40千克；在适宜的气候、土壤和管理条件下，结果稳定, 2年生以上的结果母枝抽生的结果枝所产的商品果重，平均达到10 克以上。",,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30237,品质,外形美观、 亮丽，果实大小整齐一致，可食率高，较耐贮藏和运输。,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30238,抗逆性,"对土壤、气候有较强的适应性，抗风、抗涝、抗旱、耐瘠薄能力强，特别是有较强的抗旱能力，即使在果实生长期遇到短期干旱, 土壤含水量降至12%以下，也不会引起大量落果，并有较强的抗裂果能力，在常年一般降雨量条件下，裂果率低于5%以下。",,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30239,抗病性,抗病性以缩果病和枣疯病为主。,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30240,市场需求,要对市场进行深入细致的调査研究，把握市场需求什么样的品种，需求量有多大，发展潜力和市场走向如何等信息，从而有的放矢地确定发展规模和适宜发展的品种，做到适销对路。,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30241,适地适栽,要考虑品种对当地环境条件的适应能力，要有引种的试验数据或有品种的详细资料做依据，真正做到适地适栽,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30242,品种本身的特性,要把品性特性和当地的环境条件、栽培技术水平结合起 来，实行双向相互选择。,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30243,多样化与规模化有机统一,多样化，是指在品种的物候期选择和果型、风味、用途等方面的选择，要多样化，以减少品种单一的风险。同时，所选品种又不能太多太杂。进行品种选择，要做到品种合理搭配，数量和规模协调统一。,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30244,主栽品种数量,,,品种数量不宜过少，也不宜过多，通常应有3?5个。其中以 1?2个作为主栽品种，其他可作为授粉品种或辅栽品种。应选果形好、品质优良、早果丰产和适应性强的品种。,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30245,不同用途品种的搭配,,,枣树品种多种多样，要根据当地市场、环境和资源优势等情况，确定合理的品种组合。如在城郊、工矿区附近栽植，一般经济状况等方面较富裕，建园投资不存在多大问题，交通也较方便，肥水条件较好，应以鲜食或加工为主，以制干为辅。如位于城市远郊的丘陵、平原地区，可选择生食加工兼用品种，其中以加工制干为主。 依托城市技术、人才、信息的优势，既可搞好贮藏保鲜工作，源源不断地向市场提供鲜食脆枣，又可制作适宜长期贮运的红枣罐头、 红枣饮料、红枣食品等加工制品。,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30246,不同成熟期品种的搭配,,可延长原料枣和鲜枣的采收供应期，同时可缓解单一品种采收期过于集中，造成人力和运输紧张的状况，还可避免由于自然灾害所造成的损失。,以加工蜜枣，红枣罐头或生产鲜枣供应市场为目的的枣区，应配置早、中、晚成熟期错开的主栽品种，并且使早、中、晚熟品种 有一适当的比例。耐贮性好的晚熟品种，可以适当多发展一些,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30247,授粉品种的搭配,,,授粉树应具有花粉发育良好，并与主栽品种亲和力强， 花期与果实成熟期都比较一致的品种，以便于管理，有利于丰产丰收。授粉品种栽植时，可与主栽品种混栽，也可每2?3行主栽品种之间加1行 授粉品种。釆用几个品种混栽也有利于授粉。,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30248,一次性更新,指将老树全部伐除，一次性全部种植新优品种的更新方式。,在生产中对于老弱枣园、病害（如枣疯病）发生严重枣园或考虑要把砧木也同时更新为特殊要求砧木时，多采用此种更新方法。,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30249,间栽间伐更新,"隔1行伐1行或隔几株伐1株等,老树伐除后及时补植新品种。适用于极其衰弱的老枣树、 病树及其他无高接更新利用价值的树。",这种更新方式操作上比高接更新简易、工作量小，同时使保留下来的老品种枣树继续发挥结果效益，让新品种长到一定程度时再逐步取代老品种，最大限度地考虑了过渡期综合效益的发挥。,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R30250,高接更新,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/C10019,品种分类,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/C10020,制干品种,"果实特点是果肉厚，肉质较粗且疏松，含糖量高，含水量低, 制干率高，干枣形体饱满，适宜做干制红枣、乌枣、南枣和枣干等。 ",,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/C10021,鲜食品种,一般称之为脆枣。特点是皮薄肉厚，肉质脆嫩多汁，味甜略带 酸，鲜食可口，营养丰富，富含VC （可高达300?600毫克/100 克）。,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/C10022,加工品种,"栽培面积约占我国栽培面积的10%。加工品种特点是果实大而整齐，肉厚质松、汁少、核小、皮薄，含糖量较低，白熟期色浅, 含叶绿素少，多呈乳白色或浅绿色，易加工渗糖，提高成品色泽, 一般加工成蜜枣。",,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/C10023,鲜食制干兼用品种,生食、制干兼用品种约占我国栽培面积的80%。特点是果皮中 薄，果肉较厚，质地较细，汁液较多，味甜，生食口感较佳，制干率中等。,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/C10024,观赏品种,此类枣为枣的变种，特点是树体枝条畸形，或果实畸形，观赏 价值较高，但品质欠佳，一般不作食用。可供公园、别墅、宾馆、 校园、庭院等园林绿地作观赏树木栽培。,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/C10025,早熟品种,指自开花到成熟所需天数低于90天，在8月下旬以前成熟的品种。,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/C10026,中熟品种,指自开花到成熟所需天数在90?100天，在9月中旬前后成熟的品种。,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/C10027,晚熟品种,指自开花到成熟所需天数在100天以上，在9月下旬以后成熟的品种。,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/C10028,长枣类,果实较大，长柱形或长圆形。,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/C10029,圆枣类,果实较大，圆形或近圆形。,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/C10030,小枣类,果实较小，平均单果重在10克以下，椭圆形或圆形。,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/C10031,畸形类,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/C10032,栽培区划,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/C10033,北方栽培区,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/C10034,南方栽培区,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/C10035,主产省,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/C10039,优良品种标准,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/C10040,品种选择原则,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/C10041,品种合理分配,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/C10042,品种更新,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/C10043,种植技术,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/C10052,蜜枣品种,,,,品种选择
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/C10005,品种选择,,,,品种选择
